,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
193,nellachai,"Mom, Social Educator, Family Counselor. Here to care for Our Planet and our children. 🇹🇭🇺🇸🇮🇹🇨🇳 it is what it is.",,1901,426,5009,16,Jeg har tilbragt en nat med afghanske flygtninge og desertører fra den afghanske hær ikke langt fra den iranske grænse i byen Van i Østtyrkiet. Læs i @informeren i dag: https://t.co/NRWBjUG8hh #Afghanistan #dkmedier #dkpol,[],2021-08-14 20:03:49
194,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,1,"""De fleste ledere i EU har indset, at ligegyldighed overfor ”forvaltningen” af magten i andre medlemslande kan have direkte effekt på velstanden, velfærden og stabiliteten i hele unionen.""

Kommentar af Stine Bosse [gratis at læse]: https://t.co/ZOOnW7khJL

#dkpol
 @BosseStine https://t.co/kOPY7xnNxT",[],2021-08-14 20:01:45
195,CNMHLYOA,havregryns-enthusiast,,510,70,1422,0,"@espersendf Der er to muligheder; enten er han skyldig, som Byretten vurderer, eller han er bimlende inkompetent, som @MrMesserschmidt argumenterer for. Så det er super. #dkpol",['dkpol'],2021-08-14 20:00:53
196,nich_nielsen,"ALLE Børn's maler....🧒🧒🏻🧒🏼🧒🏽🧒🏾🧒🏿
#Aab #ManU #Rosé","Dobbelt A,Nordjylland, Danmark",104,349,50029,5,"Så går plattenslagerne i selvsving

Hvis man betvivler en dommers professionalitet pga et like på Facebook, hænger man virkelig kun med det yderste af neglene, før man styrter direkte i afgrunden

 #dkpol https://t.co/1W1c5kq3ee",[],2021-08-14 20:00:49
197,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,6,"Mens sagen @MrMesserschmidt går sin videre gang, vil jeg appellere til at vi taler om 🇩🇰 ‘s store muligheder i EU! Problemerne er store, svære og løsningerne HASTER - pft :) #dkpol @EuropaBev https://t.co/0Xsn6KqxSV",[],2021-08-14 20:00:46
198,PegidaDK,"Vi kommer til at se Terror i Danmark igen ~
Det er kun et spørgsmål om tid.
                                       Følg med på hashtagget #KriminelleUdlændinge","Hovedstaden, Danmark",159,5454,21444,0,"@ebbreaking De er simpelthen nogle forbandede kujoner, de skal blive og kæmpe for deres land 🤔
Dem der stikker af i stedet for at blive og kæmpe for deres land har skylden for at landet endnu en gang er fortabt 🤔 #dkmedier #Afghanistan #dkpol","['dkmedier', 'Afghanistan', 'dkpol']",2021-08-14 20:00:39
199,ADSonne,"Interesseret i politik, makroøkonomi og den grønne omstilling.","Sønderborg, Denmark",261,171,1484,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 19:59:55
200,BosseStine,"Board Professionel exp from GER, DK, UK, SWE and North Atlantic - Chair Europeanmovement DK Board Int Europeanmovement #Chair @PlanBørnefonden #FBPE",,1602,35253,148737,2,"Glæder mig til Demokratifestival i Musikkens Hus i Aalborg d 5/9, hvor jeg er inviteret til en paneldebat. Emnet bliver nok noget om #handicap😉Håber vi ses😊 @CKjersgaard @larsloekke @BosseStine @IsabellaArendt @MaiVilladsen @svendbrinkmann #enmillionstemmer #dkpol #dkmedier https://t.co/2AkfZnGPLN",[],2021-08-14 19:59:48
201,PerClausen3,"Byrådsmedlem for Enhedslisten i Aalborg. Formand for Magistrenes a-kasse, medlem af bestyrelsen for AkademikerPension, tidligere MF for Enhedslisten",Aalborg,519,13767,23679,5,Det går stærkt og rigtig galt i Afghanistan. DK skal forsøge at få evakueret både de lokale ansatte og samarbejdspartnere som NGOere og tidligere tolke. #dkpol #Afghanistan,[],2021-08-14 19:59:02
202,TorbenJoergen,,,330,102,1162,0,"Paradoks!
Skal vi ødelægge vores land ved at indoptage disse holdninger med migrationen? #dkpol @regeringDK 

Paradox!
Sollen wir unser Land zerstören, indem wir diese Haltung mit Migration übernehmen? @die_regierung @Bundestag https://t.co/YSKNHaOmKm",['dkpol'],2021-08-14 19:58:32
203,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 19:58:20
204,SortSonofon,"artist, journalist, activist",Denmark,1436,1523,52194,2,"Hvordan det kunne gå så hurtigt, tja ..
De er simpelthen nogle forbandede kujoner, de skal blive og kæmpe for deres land 🤔
Dem der stikker af i stedet for at blive og kæmpe for deres land har skylden for at landet endnu en gang går tabt 🤔 #dkmedier #Afghanistan #dkpol https://t.co/QQrKGsigIO",[],2021-08-14 19:57:35
205,LawaetzM,,,63,70,298,8,"Hvor var Henriette da @BrianMork  sagde det samme? Skriver kvinder rundt til Kvinfos samarbejdspartnere og får hende bandlyst? Kan hun overhovedet repræsentere 
@KVINFO når hun åbenbart mener det er kvindernes skyld at de bliver udsat for overgreb? #dkpol https://t.co/Fz8z3b4ozh",[],2021-08-14 19:56:57
206,bie_lene,,,20,2,85,1,"“Vi støtter jer!” Sagde ⁦@Blixt22⁩ til sygeplejerskerne, da hun talte ved demo for #enfremtidudenforskel i København i dag. #dkpol https://t.co/LPdeTTezc2",['enfremtidudenforskel'],2021-08-14 19:56:03
207,bie_lene,,,20,2,85,2,"“Godt taget, klap dig selv på skulderen”, sang Jokeren for sygeplejerskerne på Christiansborg Slotsplads 👏🏻👏🏻🍀🍀#dkpol https://t.co/zrn5X8P6c6",['dkpol'],2021-08-14 19:55:50
208,bie_lene,,,20,2,85,13,"“Christiansborg skal finde pengene. Jeg håber Mette Frederiksen har set i sommer, at problemet med ligeløn går ikke væk”, siger ⁦@PSkipperEL⁩ fra sygeplejerskernes demo i København til ⁦@tv2newsdk⁩ #dkpol https://t.co/THShQUPd7y",[],2021-08-14 19:55:39
209,bie_lene,,,20,2,85,5,"Postkort fra landets sygeplejersker til statsminister Mette Frederiksen. Det er lige knapt, der bliver plads til adressen med alle de underskrifter💪🏻🍀 #dkpol https://t.co/GVaHSpSNBG",[],2021-08-14 19:55:31
210,bie_lene,,,20,2,85,9,Sygeplejersker farver Christiansborg Slotsplads rød. Demo for højere løn og #enfremtidudenforskel lige nu. #dkpol https://t.co/XZyTAjjSgY,"['enfremtidudenforskel', 'dkpol']",2021-08-14 19:55:26
211,bie_lene,,,20,2,85,8,Sygeplejersker demonstrerer i dag på Christiansborg Slotsplads i København for #enfremtidudenforskel Kom forbi og støt op🍀💪🏻#dkpol https://t.co/XfVDZpEfbq,['enfremtidudenforskel'],2021-08-14 19:55:13
212,ClausDrachmann,"Politisk chef, Danske Skoleelever",Risskov,391,288,2200,1,"Så glad for at SF tænker på det gode undervisningsmiljø! Jeg ser frem til at mødes med @jacobmark_sf, hvor vi bl.a. skal snakke om et godt undervisningsmiljø og forhåbentligt sikre krav om uddannelse til alle  de seje undervisningsmiljørepræsentanter
#skolechat #uddpol #dkpol https://t.co/yzlGynwVP2",[],2021-08-14 19:54:56
213,PegidaDK,"Vi kommer til at se Terror i Danmark igen ~
Det er kun et spørgsmål om tid.
                                       Følg med på hashtagget #KriminelleUdlændinge","Hovedstaden, Danmark",159,5454,21444,2,"Hvordan det kunne gå så hurtigt, tja ..
De er simpelthen nogle forbandede kujoner, de skal blive og kæmpe for deres land 🤔
Dem der stikker af i stedet for at blive og kæmpe for deres land har skylden for at landet endnu en gang går tabt 🤔 #dkmedier #Afghanistan #dkpol https://t.co/QQrKGsigIO","['dkmedier', 'Afghanistan', 'dkpol']",2021-08-14 19:54:01
214,LarsErNice,,,137,7,59,0,"Kom hjem, @PukDamsgaard.
Journalistik er vigtigt.
Dit liv er vigtigere.

Jeg fornemmer, at kvinder (og især danske kvinder) er ret uønsket i Afghanistan.
#dkpol
#dkmedier","['dkpol', 'dkmedier']",2021-08-14 19:53:49
215,nich_nielsen,"ALLE Børn's maler....🧒🧒🏻🧒🏼🧒🏽🧒🏾🧒🏿
#Aab #ManU #Rosé","Dobbelt A,Nordjylland, Danmark",104,349,50029,7,"I september sidste år udtalte @Pia_Kjaersgaard til @politiken: ""@MrMesserschmidt er DF's største begavelse og vores kronprins"".

Gad vide hvad muddergrøftens dronning mener nu, hvor hendes racistparti ligger i ruiner, og prinsen er afsløret som en gemen forbryder? #dkpol",[],2021-08-14 19:52:59
216,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"Jeg er så heldig at min PTSD ikke er værre end at jeg kan holde til at arbejde som vikar til jeg finder noget fast.
Sådan er det langt fra alle der har det.
De møder samme virkelighed.
Ved godt ikke alle sagsbehandlere er trælse, men systemet er det. Med vilje. #skarplud #dkpol","['skarplud', 'dkpol']",2021-08-14 19:52:39
217,JanGuldager,,"Horsens, Danmark",377,301,10132,0,"@lassebtz @QvortrupHenrik @sorenpind Næ dommer bryder ikke nogle regler, men det gør EB, nok med vilje, det skaber kliks :-( #dkpol",['dkpol'],2021-08-14 19:52:36
218,Andreashp87,"Holder af farjokes, farrock og fodbold. Lærer in spe og fra Nordjylland","København, Danmark",509,62,753,0,Det er simpelthen så vanvittigt det her…alle de liv til ingen verdens nytte. Kun et stærkere og bedre udrustet taliban…#dkpol https://t.co/Z3i8YAayrz,['dkpol'],2021-08-14 19:51:11
219,DrKrypto,Filosofien bør have patent på ytringen!,Jorden,444,63,3280,0,"@Pia_Kjaersgaard Øv hvor er det gennemskueligt @Pia_Kjaersgaard Du lægger allerede “i ovnen” til at kunne lade @MrMesserschmidt slippe afsted med  så åbentlyst bedrageri. Troede egentlig at tendensen, som politikker, var at komme tættere på folket. Den går ikke! . Håber at tagefejl.#dkpol",['dkpol'],2021-08-14 19:49:51
220,RoedhaaretType,"der er ikke noget at komme efter, men der kommer en go løsning i morgen, og det gider jeg faktisk ikke gå ind i en diskussion af. taler ikke flydende tysk.","Nordjylland, Danmark",515,208,1547,3,"”…vigtigt, man agerer NU og ikke venter” – udenrigsministeren, der sammen med resten af @folketinget har lurepasset de sidste 4 mdr frem for at hjælpe samarbejdspartnere i sikkerhed.
Hvordan kan den her pis-situation komme bag på nogen?

#dkpol #dkmedier #Afghanistan #dkforsvar","['dkpol', 'dkmedier', 'Afghanistan', 'dkforsvar']",2021-08-14 19:49:26
221,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,5,Luk jobcentrene og giv os borgerløn istedet. Det her cirkus tjener ikke borgerne! #dkpol https://t.co/Ofd8vmcAh4,['dkpol'],2021-08-14 19:48:52
222,nevadonoah,"Forstyrer dit liv med holdninger om Integration, Politik, Bold og Pædagogik
#QPR #dkpol #bolddk #Mitlivsomfar #bhvchat #dkpæd","Helsingør, Danmark",959,997,18072,3,"man kan undre sig over  !!!
at de fleste partimedlemmer som er blevet dømt i retten er fra
DF
et parti der konstant råber op om højere straffe
#dkpol https://t.co/5HGB7EeGhq",[],2021-08-14 19:47:31
223,nevadonoah,"Forstyrer dit liv med holdninger om Integration, Politik, Bold og Pædagogik
#QPR #dkpol #bolddk #Mitlivsomfar #bhvchat #dkpæd","Helsingør, Danmark",959,997,18072,7,"I september sidste år udtalte @Pia_Kjaersgaard til @politiken: ""@MrMesserschmidt er DF's største begavelse og vores kronprins"".

Gad vide hvad muddergrøftens dronning mener nu, hvor hendes racistparti ligger i ruiner, og prinsen er afsløret som en gemen forbryder? #dkpol",[],2021-08-14 19:47:15
224,arolsting,"#knowledge #innovation #futureofwork #learning #cocreation #goodpractice #viden #læring #samskabelse 

https://t.co/b9Bu6ry8X4",Denmark,1573,520,4598,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 19:46:05
225,Skovbruger,"Ædru alkoholiker, chokoladenørd og efterlønner. Jack of all trades but master of none. Dybt involveret i den almene bolig bevægelse og beboerdemokratiet.",Nordsjælland - Denmark,1557,906,34551,7,"I september sidste år udtalte @Pia_Kjaersgaard til @politiken: ""@MrMesserschmidt er DF's største begavelse og vores kronprins"".

Gad vide hvad muddergrøftens dronning mener nu, hvor hendes racistparti ligger i ruiner, og prinsen er afsløret som en gemen forbryder? #dkpol",[],2021-08-14 19:45:51
226,DaydreamingDane,"Alias Merete fra D:O:E

Prøver at holde mig til dansk på denne profil. 

I don't follow, unless I feel like it. 😎","Odense, Danmark",486,174,2325,1,"På grund af rigide regler var jeg altså samlet tre måneder på dagpenge i stedet for en.
Jeg troede jobcentret skulle hjælpe folk i arbejde hurtigst muligt.
#skarplud #dkpol #dkmedier",[],2021-08-14 19:44:25
227,MaguaSif,AaB - anno 1885. Forest. Fallout. Space: 1999. Star Trek. Carlsberg 47. Etnisk Vendelbo. Rosinante. Katte. Ytringsfrihedsfanatiker🇩🇰❤🇮🇱 #ReformérDemokratiet,USS Enterprise,669,575,49454,1,"Venstrefløjens kvinder mener ikke det gælder for Blå kvinder

De har travlt med Brian Mørk gentager det videnskabelige korrekte

Sex med mindreårige er også en Rød-blok-ting kan vi se. Det taler de heller ikke om 😑

#dkpol https://t.co/GfnQdOeGLm",[],2021-08-14 19:42:51
228,DaydreamingDane,"Alias Merete fra D:O:E

Prøver at holde mig til dansk på denne profil. 

I don't follow, unless I feel like it. 😎","Odense, Danmark",486,174,2325,5,"Nu vi taler så meget om tolke og andet godtfolk, som helt rigtigt skal hives til DK fra Afghanistan, kan vi så ikke også lige tage en snak om de politikkere der ofrede 43 danske soldaters liv på en mission de aldrig troede på og kun var en brik i et storpolitisk spil #dkpol",[],2021-08-14 19:42:06
229,j_esmann,"Cand.mag. i retorik med speciale i populisme. Sosse. Vild med taleskrivning, politik, Tyskland & Norden. Tweets er mine egne. RT ≠ enig.","København, Danmark",3103,4844,37711,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 19:42:02
230,HenrikSvane2,,,46,11,394,9,"Hører BBCradio.I flere dage har forskellige topeksperter udtalt,at det er umuligt at opnå flokimmunitet pga mutationer. Derfor taler de om epidemi frem for pandemi. Mit spg til @SSTbrostrom er:
Hvorfor skal vi vaccinere børn, hvis selv det ikke sikre flokimmunitet? #dkpol",[],2021-08-14 19:40:31
231,BibsenSkyt,"Børnehavepædagog/Souschef . mennesker, medier, politik og samfundet. På Twitter fra 2009 minus en lille pause, som til tider er tiltrængt :)",Denmark,1442,1199,77618,1,"Morten Messerschmidt ER æreløs, når han er dømt. Kan forstå forargelsen hvis han ikke var dømt, men det er han https://t.co/g5JCFT66ZY #dkpol",[],2021-08-14 19:39:52
232,mutter01,"Woman, mother, daughter, wife,hard working, danish and want people to have all the good things i have. I block anti-vaxx.

opinions are my own. NOT SINGLE",Denmark,3130,3001,37094,3,"Læs Idas tråd om at være i jobcentrets vold. Jeg forstår ikke, det stadig tillades fra politisk hold. Mit eget sygeforløb stoppede, fordi min sagsbehandler troede på, at jeg ville blive mere syg, hvis de holdt på mig. Historierne er overvældende mange! #dkpol #dkjob https://t.co/4e355YtL4H",[],2021-08-14 19:39:39
233,Formand_DSE,Officiel formandsprofil for Danske Skoleelever. 16 år og interesseret i skarpe udtalelser om skolen. Tlf: 60402000 Mail: formand@skoleelever.dk,"Aarhus, Danmark",599,2286,1756,1,"Så glad for at SF tænker på det gode undervisningsmiljø! Jeg ser frem til at mødes med @jacobmark_sf, hvor vi bl.a. skal snakke om et godt undervisningsmiljø og forhåbentligt sikre krav om uddannelse til alle  de seje undervisningsmiljørepræsentanter
#skolechat #uddpol #dkpol https://t.co/yzlGynwVP2","['skolechat', 'uddpol', 'dkpol']",2021-08-14 19:38:58
234,Kenneth_Thomsen,Kenneth Thomsen | Happily Married to @AnissaMBeauty | Proud Dad | Java Software Developer,Danmark,529,128,7009,0,"Kære alle, @DanskDf1995 er selvfølgelig ikke glade for at deres kære guld-gris er blevet dømt for dokumentfalsk og EU-svig. De bruger derfor alle ressourcer på at spinne sagen til at det selvfølgelig er mega uretfærdigt. “Hård dom” og inhabil FB-like-dommer! Velkommen til #dkpol",['dkpol'],2021-08-14 19:38:48
235,Solveig02,Sygeplejerske og meningsdanner,Copenhagen,340,296,2348,3,"Pssth, sådan lidt regn skræmmer ikke sygeplejersker! 
(Is that what you got, Mette @Statsmin)
#dkpol #sundpol #sygeplejerskekonflikt https://t.co/EZnrlZcA1d","['dkpol', 'sundpol']",2021-08-14 19:38:42
236,Solveig02,Sygeplejerske og meningsdanner,Copenhagen,340,296,2348,5,"Postkort fra landets sygeplejersker til statsminister Mette Frederiksen. Det er lige knapt, der bliver plads til adressen med alle de underskrifter💪🏻🍀 #dkpol https://t.co/GVaHSpSNBG",[],2021-08-14 19:38:00
237,LarsHNielsen2,"Medlem af SF's uofficielle  mandegruppe. Finanskritisk aktivist. Med-stifter af netværket ""SF's lægmandsøkonomer"".",,1466,912,27496,0,"@saraproblemsir @KevinEienstrand @sebdor @DanielSatyr1 Ved næste års finanslov bør regeringen iværksætte en oplysningskampagne rettet mod unge kvinder om potentialerne ved at søge ind i militæret, således at generationen kvinder født 2004 og senere er parat til kvindelig værnepligt efter næste forsvarsforlig 2024. #FL22 #dkpol","['FL22', 'dkpol']",2021-08-14 19:37:21
238,Solveig02,Sygeplejerske og meningsdanner,Copenhagen,340,296,2348,9,Sygeplejersker farver Christiansborg Slotsplads rød. Demo for højere løn og #enfremtidudenforskel lige nu. #dkpol https://t.co/XZyTAjjSgY,"['enfremtidudenforskel', 'dkpol']",2021-08-14 19:37:15
239,CALelicious,"Enthusiastic about Agile + aspiring s/w dev @Maersk.

❤, 🐦 and Re-🐦 about life, software dev, soccer, movies, games, music, and whatever else hits my feed.",Udkantsdanmark / rural Denmark,696,138,2988,0,"""Velkommen til pressemødet, hvor vi gerne vil fortælle jer, at vi ikke vil fortælle jer noget som helst. Tak fordi I kom.""

#dkpol #Afghanistan https://t.co/aGdniJnDLg","['dkpol', 'Afghanistan']",2021-08-14 19:36:39
240,JensRas77511670,"Vi er naturelskere, vi er klimakrigere, vi er hverdagsaktivister, vi er nytænkere, vi er optimister, vi er ordentlige, vi er sjove, vi er seriøse,",Danmark,2319,384,31319,5,"Nu vi taler så meget om tolke og andet godtfolk, som helt rigtigt skal hives til DK fra Afghanistan, kan vi så ikke også lige tage en snak om de politikkere der ofrede 43 danske soldaters liv på en mission de aldrig troede på og kun var en brik i et storpolitisk spil #dkpol",[],2021-08-14 19:35:59
241,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"Til overflod skal man så høre på højrefløjens fars drenge m/k der aldrig har prøvet at mangle når de mener at folk på overførselsindkomst er nasserøve der bare skal presses.
Jeg skriver kogebogen til når vi æder jer.
#skarplud #dkpol","['skarplud', 'dkpol']",2021-08-14 19:35:25
242,tvsportnerd,"tv. sport. dkpol.
Genert.",Danmark,117,161,12215,5,"Nu vi taler så meget om tolke og andet godtfolk, som helt rigtigt skal hives til DK fra Afghanistan, kan vi så ikke også lige tage en snak om de politikkere der ofrede 43 danske soldaters liv på en mission de aldrig troede på og kun var en brik i et storpolitisk spil #dkpol",[],2021-08-14 19:35:14
243,Denniskyhn,"Brøndby, Brønshøj, landsholdet, politik og musik. Just because you are winning don't mean you are the lucky ones. 
(Breakdown)","København, Danmark",285,110,4899,0,"@hamkasperemil Findes der egentlig nogen der stemmer på de 3 mere...?
#dkpol",['dkpol'],2021-08-14 19:32:00
244,JanGuldager,,"Horsens, Danmark",377,301,10132,0,"@nunanoskar @SorenPape @KonservativeDK Var der ikke noget med, at Søren var en luskebuks ;-) #dkpol",['dkpol'],2021-08-14 19:30:51
245,PeterErikHansen,"Interesse for sport, rejser og samfund 🇩🇰","Herning, Denmark",249,100,2357,0,"Haitis præsident blev myrdet for en måned siden. I dag blev landet ramt af et stort jordskælv, der målte 7 på Richterskalaen med mange ofre. På mandag forventes Haiti at blive ramt af en tropisk storm. Skræmmende! https://t.co/6DxKzCztdr #dkpol #Haiti #Haitiearthquake2021","['dkpol', 'Haiti', 'Haitiearthquake2021']",2021-08-14 19:30:47
246,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"I april skete der noget på mit forhenværende arbejde der triggede min PTSD.
Denne gang har jeg fravalgt jobcentret.
Kan ikke love jeg behersker mig en gang til.
#skarplud #dkpol #dkmedier","['skarplud', 'dkpol', 'dkmedier']",2021-08-14 19:30:35
247,HAlexandersen,Arbejder med kommunikation og presse hos @dineroregnskab og talte engang om fodbold på @eurosportdk,København V,1754,712,15769,0,"Det er da meget godt, han har fundet ud af det #dkpol https://t.co/NFEfPrqeYr",['dkpol'],2021-08-14 19:29:46
248,Denniskyhn,"Brøndby, Brønshøj, landsholdet, politik og musik. Just because you are winning don't mean you are the lucky ones. 
(Breakdown)","København, Danmark",285,110,4899,0,"@SandieWesth Nazer er hvis vist lidt af en vejsidebombe (for de konservative)...
#dkpol",['dkpol'],2021-08-14 19:29:22
249,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,1,"På grund af rigide regler var jeg altså samlet tre måneder på dagpenge i stedet for en.
Jeg troede jobcentret skulle hjælpe folk i arbejde hurtigst muligt.
#skarplud #dkpol #dkmedier","['skarplud', 'dkpol', 'dkmedier']",2021-08-14 19:28:26
250,Viqqzz,,"København, Danmark",147,24,427,80,"I øvrigt har jeg som etnisk dansk mand helt glemt at tage afstand fra svig og dokumentfalsk. Det er vigtigt at understrege over for andre borgere i landet, at vi altså ikke alle sammen er svindlere! Nogle af os er faktisk velintegrerede og følger danske værdier og love. #dkpol",[],2021-08-14 19:27:16
251,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,5,"Nu vi taler så meget om tolke og andet godtfolk, som helt rigtigt skal hives til DK fra Afghanistan, kan vi så ikke også lige tage en snak om de politikkere der ofrede 43 danske soldaters liv på en mission de aldrig troede på og kun var en brik i et storpolitisk spil #dkpol",[],2021-08-14 19:25:38
252,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"Det betød at jeg var nødt til at være på dagpenge i to måneder før jeg kunne få lov til at få ti dages efteruddannelse, til trods for at min fagforening kunne skaffe mig arbejde, alt sammen fordi jobcenter sagsbehandleren skulle være firkantet.
#skarplud #dkpol #dkmedier","['skarplud', 'dkpol', 'dkmedier']",2021-08-14 19:25:04
253,CasparStefani,"Officer i Hæren, cand.scient.pol og KV kandidat i KBH for @KonservativeDK  Tlf: 20 37 34 35",,527,1917,747,1,Det handler primært om det sidste. #dkpol https://t.co/AxWR8d8qSH,['dkpol'],2021-08-14 19:24:10
254,Aaenstable,"Into #dkpol, football and horse racing. Expert on Fast Track Racing and I'm Green and white as Glasgow Celtic","Biersted, Danmark",272,122,1685,5,"Nu vi taler så meget om tolke og andet godtfolk, som helt rigtigt skal hives til DK fra Afghanistan, kan vi så ikke også lige tage en snak om de politikkere der ofrede 43 danske soldaters liv på en mission de aldrig troede på og kun var en brik i et storpolitisk spil #dkpol",['dkpol'],2021-08-14 19:23:15
255,dkpol_net,"https://t.co/RXPQSSsMaN er et website, der minut for minut trækker de mest interessante tweets ud af #dkpol og præsenterer dem på en læsbar måde. Tjek det ud!",Danmark,73,2889,23043,1,Lige nu er @larskohler populær på #dkpol https://t.co/lUWmDm3J3a,['dkpol'],2021-08-14 19:23:06
256,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"Da jeg kom til at tale med en sagsbehandler, blev den plan jeg havde lagt med sygedagpenge afdelingen skudt i sænk. Der var kommet nye regler som sygedagpengesagsbehandleren ikke havde været opmærksom på.
#skarplud #dkpol #dkmedier","['skarplud', 'dkpol', 'dkmedier']",2021-08-14 19:22:18
257,mutter01,"Woman, mother, daughter, wife,hard working, danish and want people to have all the good things i have. I block anti-vaxx.

opinions are my own. NOT SINGLE",Denmark,3130,3001,37094,59,"JOBCENTER TRÅD:
#dkpol #dksund 

1/
I går raskmeldte jeg mig pr. 31/8. Med det føler jeg mig også mere fri til, at berette om mine oplevelser, uden gentagne intimideringer som - “hvis du er utilfreds er der jo ingen grund til at skrive det nogen steder”","['dkpol', 'dksund']",2021-08-14 19:21:17
258,idamariehansen7,,Nykøbing Sjælland,1291,346,21561,5,Det går stærkt og rigtig galt i Afghanistan. DK skal forsøge at få evakueret både de lokale ansatte og samarbejdspartnere som NGOere og tidligere tolke. #dkpol #Afghanistan,[],2021-08-14 19:19:46
259,peddi86,"Elsker mad, rejser og en god debat. Er holdningsmæssig placeret i midten af politik. Tweeter om #dkpol, #dksund og #dkøko.",Danmark,111,6,95,0,En del spin fra DF der gerne vil have opmærksomheden væk fra at deres næstformand lige er blevet idømt fængsel for svindel #dkpol https://t.co/cK653B4eXF,['dkpol'],2021-08-14 19:19:04
260,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"Damen havde tydeligvis ikke forstået begrebet service.
Jeg reddede hendes liv den dag.
Takket være min enorme selvbeherskelse.
#skarplud #dkpol #dkmedier","['skarplud', 'dkpol', 'dkmedier']",2021-08-14 19:18:35
261,Mullarrd,"Nearsighted scrap pile, perpetual lefty. Searching to resist oppression and injustice in all its forms. Enjoying comic book heroes and makeup on the way.",Pangaea,515,536,39992,9,"I det mindste er Naser Khader konsistent. Et konsistent røvhul. Hvis du ikke kæmper imod, er det din egen skyld, både hvis du som kvinde er udsat for seksuel overgreb, el. du som afghaner ser dit land blive overtaget af Taliban. #dkpol https://t.co/KkHiwnYSqD",[],2021-08-14 19:16:49
262,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"Da jeg raskmeldte mig på trods af min PTSD og gik fra sygedagpengesagsbehandleren til jobcentret henvendte jeg mig ved skranken lige inden for døren. En dame belærte mig om at det var det forkerte sted i et tonefald som havde jeg skidt på gulvet.
#skarplud #dkpol #dkmedier https://t.co/I9gqpRy7Hf","['skarplud', 'dkpol', 'dkmedier']",2021-08-14 19:16:36
