,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
202,JanEliazzen,"The Sneaky Fisherman. Tal-pusher. Medejer https://t.co/hgxMnSzjaV, derfor glad for fodbold, statistik, propositioner, fodboldloven & QUIZZER M +45 2326 9914","Copenhagen, Denmark",1645,3432,37731,23,"Hvis du vil hjælpe de hårdest ramte i #Afganistan kan du støtte:

@danskrodekors på Mobilepay 91345 eller SMS - send GIV250 til 1290
og støt med 250 kr.

@UNICEFDK på Mobilepay 72720 eller SMS - send en sms med teksten “hjælp” til 1900 og støt med 50 KR. 

#dkaid #dkpol #Nødhjælp",['Afganistan'],2021-08-16 20:45:24
203,journalistpip,De populære tweets fra den danske medie- og kommunikationsbranche. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,2828,127421,23,"Hvis du vil hjælpe de hårdest ramte i #Afganistan kan du støtte:

@danskrodekors på Mobilepay 91345 eller SMS - send GIV250 til 1290
og støt med 250 kr.

@UNICEFDK på Mobilepay 72720 eller SMS - send en sms med teksten “hjælp” til 1900 og støt med 50 KR. 

#dkaid #dkpol #Nødhjælp",['Afganistan'],2021-08-16 20:44:01
204,maltheft,,,482,10,474,31,"Så @AndersFoghR mener stadig Afghanistan krigen er en succes, der skulle bare mere militær til i @tv2newsdk. Helt absurd mangel på realitet, ansvar og analyse!  20 års fejlslagen og blodig krig kalder på politisk refleksion, ikke at de ansvarlige fordrejer virkeligheden! #dkpol",[],2021-08-16 20:43:30
205,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344460,2,"Ministeren deler her oplysninger, der vel må have været givet Udenrigspolitisk Nævn i fortrolighed. Jeg kan godt forstå behovet for at dele ‘ansvaret’ med partierne, men rejser principielle overvejelse om hvad partierne må referere. #dkpol https://t.co/WY8VaVsDbz",[],2021-08-16 20:42:53
206,RamanMathias,🇩🇰,,146,32,976,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 20:42:50
207,silberg_mads,"Forhenværende professionel soldat og officer, debattør og rådgiver.","Solrød, Danmark",177,383,2753,51,"At niveauet er så lavt blandt dem der sendte os afsted, er måske en af forklaringerne på hvorfor det gik som det gjorde. #dkpol https://t.co/DhOgTUsqVp",[],2021-08-16 20:42:12
208,Anderskoustrupk,Whistleblowerorganisationen - Veron. Modtager af Menneskerettighedsprisen. Irak veteran. Politisk rådgiver.,København,1396,2196,8083,2,"Ministeren deler her oplysninger, der vel må have været givet Udenrigspolitisk Nævn i fortrolighed. Jeg kan godt forstå behovet for at dele ‘ansvaret’ med partierne, men rejser principielle overvejelse om hvad partierne må referere. #dkpol https://t.co/WY8VaVsDbz",[],2021-08-16 20:42:03
209,SimonFrandsen3,Gennemsnitlig dansker med gennemsnitlige holdninger.,,62,16,2591,0,Er det ikke påfaldende så lidt kamp der egentlig er i Afghanistan? Taleban møder ca. samme modstand som Montgomery mødte på sin tur gennem Europa i 1945. Tror det brede flertal i Afghanistan er fint tilfredse med det der sker lige nu. #dkpol #Afghanistan,"['dkpol', 'Afghanistan']",2021-08-16 20:41:59
210,TorbenJantzen,,,582,79,615,17,"De stod foran os .
#afghansketolke

Reddede vores liv.

Fuck jer #dkpol - jeres svigt er det mest nedrige. 

#dkmedier https://t.co/DilvLldq5f","['afghansketolke', 'dkpol', 'dkmedier']",2021-08-16 20:41:58
211,JesperGeisler2,,Hellerup,201,46,181,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 20:40:58
212,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344460,3,"Ret opsigtsvækkende at @AndersFoghR tilsyneladende sendte DK i krig sammen med USA for at sikre frihed og demokrati

Men når man hører @JoeBiden var det slet ikke det, der var USA’s formål med krigen 🤷🏻‍♂️

#dkpol",[],2021-08-16 20:40:26
213,hombrefuerte7,💕💫 MF DOOM 💫💕 is Viktor Vaughn ✨and King Geedorah🌛,,103,4,311,21,"Så vi har en regering, der...

• skal have vredet armen om for at hente danske børn hjem fra flygtningelejre

• tvinger syrere tilbage i favnen på Assad og

• nægter at hente 🇦🇫tolke, der har hjulpet os hjem.

Kæft, hvor er @Spolitik dog blevet en skamplet på Danmark #dkpol",[],2021-08-16 20:40:18
214,nordestgaardj,"Demokrati, åbenhed og ærlighed i #dkpol. Ja til konstruktiv debat, tillid og - nej til spin, løgn og hykleri. Debattør, iværksætter, digital ideudvikler","Midtjylland, Danmark",1473,1290,7059,3,"Ret opsigtsvækkende at @AndersFoghR tilsyneladende sendte DK i krig sammen med USA for at sikre frihed og demokrati

Men når man hører @JoeBiden var det slet ikke det, der var USA’s formål med krigen 🤷🏻‍♂️

#dkpol",['dkpol'],2021-08-16 20:39:46
215,DameMammarie,Somewhat single mum to 3 kids. surviving and being a terrible mother most of the time. pretty much just here to scream into the void.,,428,123,2827,48,"Danmark har sammen med 60 andre lande skrevet under på en opfordring til Taliban om at lade afghanere forlade landet. Går ud fra at det også betyder, at DK tager sin del af ansvaret for disse flygtninges beskyttelse. #dkpol",[],2021-08-16 20:39:21
216,JetteDitlev,"Leadership & Strategy Futurist, Board Professional, Speaker. Ekstern lektor på SDU. Ekspert for EU-Kommissionen. Bygger bro til bedre business #strategipåjysk","Syddanmark, Danmark",749,543,7729,0,"Tyske nyheder på ZDF og ARD fortæller om forgæves forsøg på at lande Bundeswehr-fly i #Kabul 😳
Og den tyske regering indrømmer, at mange ikke kan hjælpes: at de har vurderet situationen helt forkert og reageret alt for sent. 

Hvad gør Danmark og den danske regering?

#dkpol","['Kabul', 'dkpol']",2021-08-16 20:38:41
217,HjalteOlsen,"Journalist, writer, wanderer, idler - mostly South Asia, SE Asia & Southern Africa / hjalteolsen@gmail.com (0045)26180581","Copenhagen, Denmark",1921,880,6807,0,20 års krigsførelse slutter her. Og præsidenten tager ikke et eneste spørgsmål fra medierne #dkmedier #dkpol #dkforsvar https://t.co/VhjEKSP6tj,"['dkmedier', 'dkpol', 'dkforsvar']",2021-08-16 20:37:53
218,christina_bang,,,91,4,77,84,I anledning af #WorldPride vil jeg bruge dette foto som avatar. @KobenhavnPoliti ville ikke rejse tiltale - for jeg havde jo “provokeret med [min] seksualitet”. #dkmedier ville ikke fortælle historien. #LGBT #dkpol https://t.co/mgNSaFBvM0,['WorldPride'],2021-08-16 20:37:12
219,sladderhancke,"Har mit eget lille SoMe-bureau, fan af de danske mestre🏆💛💙 og har lidt kærlighed til Los Blancos og Rossoneri. #keepattacking #Uhreoginshallah",København V,631,313,2436,0,"Hvis USA ikke havde nation building på agendaen i de næsten 20 år i Afghanistan, hvad brugte USA så mere end 2 billioner USD på? Eller mere end 12.628.700.000.000.000.000 danske kroner? 

Smag lige på det tal.
#dkpol #Afghanistan #Biden https://t.co/chaZAiJtdK","['dkpol', 'Afghanistan', 'Biden']",2021-08-16 20:37:08
220,EmilSaltoft,,"Copenhagen, Denmark",769,149,9088,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 20:37:03
221,AndersGundelach,"Pensionist, som elsker et godt grin. Er russiskkyndig. Socialistisk grundsyn.","København, Danmark",90,142,7316,0,"@TheDorteOlsen Den ulidelige smølen i forhold til de afghanske tolke er utilgivelig. 

Både regeringen og talrige politikere fra andre politiske partier er ansvarlige.

#dkpol, dette er et svigt af bibelske dimensioner.",['dkpol'],2021-08-16 20:36:46
222,JTzsche,43 år. Kredsnæstformand ved @sygeplejeraadet Kreds Midt,"Århus, Midtjylland",354,165,193,1,"Sygeplejerske Kristine Justesen overrakte et personligt brev til Mette Frederiksen ved lørdagens demonstration i Silkeborg. Læs brevet, som Mette Frederiksen lovede at læse #viermereværd #dkpol #dsr #dkmedier #ok21 https://t.co/MmoqAB88VC","['viermereværd', 'dkpol', 'dsr', 'dkmedier', 'ok21']",2021-08-16 20:36:00
223,juhl_svendsen,Nogle dage er Twitter mere hyggelig og sjov end andre. Egentlig lidt ligesom livet i det hele taget. ”Prøv med kærlighedens stærke arm”,"Hovedstaden, Danmark",174,775,31153,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 20:35:54
224,silberg_mads,"Forhenværende professionel soldat og officer, debattør og rådgiver.","Solrød, Danmark",177,383,2753,58,"“Specialoperationskommandoen har længe rykket Udenrigsministeriet for lov til at udarbejde planer for evakuering, men det var der ifølge Udenrigsministeriet ikke brug for.” 🤦🏻‍♂️#dkpol #dkmedier  https://t.co/gvAX0vuNrf",[],2021-08-16 20:35:47
225,JesperVind,"Germany correspondent & historian, Danish broadsheet ""Weekendavisen"". Founded in 1749, World’s Best Designed Newspaper Award in 2021. jevi@weekendavisen.dk","Copenhagen, Denmark, Europe",827,1045,2921,117,"Tidligere ansatte ved den danske ambassade i Kabul er på egen hånd flygtet med familier - tør ikke vente og stoler ikke på hjælp fra Danmark, fortæller kilde i UM. Pinligt ud over grænser @JeppeKofod #dkpol #dkforsvar",[],2021-08-16 20:35:45
226,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344460,11,"Flygtningenævnet sætter nu alle sager med afghanere på pause.

Ca. udviste 55 afghanere vil få screenet deres sag igen for at se »om der er grundlag for at genoptage behandlingen af sagerne« #dkpol

Dugfrisk pressemeddelelse lige her: https://t.co/8AfJTtHPcG",[],2021-08-16 20:35:24
227,HjalteOlsen,"Journalist, writer, wanderer, idler - mostly South Asia, SE Asia & Southern Africa / hjalteolsen@gmail.com (0045)26180581","Copenhagen, Denmark",1921,880,6807,0,Uværdigt af Biden at give afghanerne ansvaret for Ghanis uduelige lederskab - som USA jo har pårført landet #dkpol https://t.co/qR4QoGgcUT,['dkpol'],2021-08-16 20:35:13
228,linnsvaerd,President @sfs_officiell,"Stockholm, Sweden",494,253,334,4,"Situation i #Afghanistan rammer alle befolkningsgrupper. Tænker lige nu på de studerende som er i fare og måske aldrig får mulighed for at kunne færdiggøre deres studier. I DK har vi endnu ikke et #StudentsAtRisk program, så vores muligheder for hjælp er begrænset
 #dkpol #uddpol https://t.co/X094cKQm29",['Afghanistan'],2021-08-16 20:33:56
229,oscarlangtved,"Regionsrådskandidat for @Spolitik i Region Hovedstaden🌹 Nr. 1 på listen (fra bunden) | Tweeter primært om #sundpol, #dkpol og #uspol | Arsenal FC fan 🔴","Lyngby-Taarbæk, Danmark",1418,403,839,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 20:33:53
230,frank_limkilde,"Manden. Myten. Maskinen. Også kendt som Frank Oddset. Men lad være med at følge mine spilforslag, med mindre du har lyst til at gå fallit. 😀",Odense C Danmark,25,87,5098,0,"@T_Stjernholm Mon ikke de stadig har de raketstyr som de brugte til at skyde russiske kamphelikoptere ned med for 30 år siden? Jeg er faktisk rimeligt interesseret i at vide HVOR de får de våben fra! Det eneste de kan købe for er opium, og ultimativt heroin. #Afghanistan #dkpol #Taliban","['Afghanistan', 'dkpol', 'Taliban']",2021-08-16 20:33:12
231,KaagaardOskar,Student fra Herning Gymnasium || Demokratisk liberalist. Jeg er særligt interesseret i økonomi og international politik 🇺🇳🇪🇺🇩🇰,"Herning, Danmark",363,65,1224,0,"Det er på ingen måder et demokrati værdigt, at USA’s præsident ikke tager imod spørgsmål fra pressen efter en tale uden indrømmelser eller erkendelser af deres katastrofale tilbagetrækkelse. 

#dkpol #dkforsvar","['dkpol', 'dkforsvar']",2021-08-16 20:32:48
232,tysbjerg,"Næstformand, Dansk Folkeparti
- Faxe Lokalforening 
Jeg interesserer mig for samfundet og politik. Pt. fokus på Gensidig Forsørgerpligt/ samspilsreglerne","Faxe, Danmark",279,67,1130,16,"Hvad!En dommer der slet ikke er neutral?Man tænker jo,at han har haft et horn i siden på Morten Messerschmidt under hele sagen,og muligvis derfor har givet så hård en dom?Mistanken er der. Dommerstanden burde tage kraftig afstand fra dette.Uværdigt! #dkpol https://t.co/ADcpF7B5wm",[],2021-08-16 20:32:31
233,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,0,"@anders_redder '... om der er ...' 😳😳😳

Ansvarlige for den slags betingelser burde dumpes over Afghanistan. De kan så selv verificere sikkerhedsforholdene 🤮 #dkpol",['dkpol'],2021-08-16 20:31:29
234,noahw0306,#stoptheplandemic 21👏🏼 he/him,,106,25,401,26,"Vi er lige gået igennem 16 måneders næsten uafbrudt corona propaganda. Og det har været én stor pærevælling. Nu skal vi så lære at leve med corona, bekymre os om klimaet samt situationen i Afghanistan? Fandme nej, vi skal have kastet lys over de sidste 16 måneder. #dkpol",[],2021-08-16 20:31:13
235,Hovedorganet,"A die has 5 other faces than the one you see. At least one of them is bound to piss you off, big time. My name: Travoltified. Alter ego: @phidip",The Internet,71,48,5899,0,"@CasperDall Det tror da pokker. Alle landets #kulturpinger har hyldet #teknokrati, og sablet hende ned, mens hun var minister. Man kan håbe, at da de nu har vundet, bliver de #demokrater igen. #ffs #dkmedier #dkpol","['kulturpinger', 'teknokrati', 'demokrater', 'ffs', 'dkmedier', 'dkpol']",2021-08-16 20:30:42
236,NorSteffen,"M. Sc chemical engineering

Chairman of Danish European Movement region West Juthland Tweets on foreign, European and Danish politics in Danish and English","Midtjylland, Danmark",510,173,740,0,"Bemærk dette tweet. Det er en ekspert i spin og søforklaringer, der taler.
#dkpol https://t.co/5US5clrmAG",['dkpol'],2021-08-16 20:30:11
237,HanneOlling,,"Næstved, Danmark",93,5,437,0,"@tv2breaking Os vestlige lande er Kristne som Fundament. Vi skal ikke deltage i krige eller bruge penge i islamistiske, korrupte lande #islam #dkpol","['islam', 'dkpol']",2021-08-16 20:30:05
238,LoneWieberg,Glad skør og levende,,443,252,8938,13,"For at blive minister skal man åbenbart have haft sex med mindreårige... #dkpol 
https://t.co/F9bjgrRS6P",['dkpol'],2021-08-16 20:28:53
239,tysbjerg,"Næstformand, Dansk Folkeparti
- Faxe Lokalforening 
Jeg interesserer mig for samfundet og politik. Pt. fokus på Gensidig Forsørgerpligt/ samspilsreglerne","Faxe, Danmark",279,67,1130,7,"Hvis det var så slemt @StemLAURITZEN, så havde @venstre vel fulgt tidligere lempelses politik, og VLAK-@DanskDf1995 senior tænketanken i forhold til modregning hos pensionister.
Dette bakker bla. @Dansk_Arbgiver også op.
#dkmedier #dkpol

https://t.co/RDaNS63es3",[],2021-08-16 20:28:48
240,MadsenGregers,,,31,6,615,48,"Danmark har sammen med 60 andre lande skrevet under på en opfordring til Taliban om at lade afghanere forlade landet. Går ud fra at det også betyder, at DK tager sin del af ansvaret for disse flygtninges beskyttelse. #dkpol",[],2021-08-16 20:28:44
241,smurphy210,"📍Journalist, TV2. Tips, tricks og gode jokes: smur@tv2.dk","København, Danmark",251,85,52,117,"Tidligere ansatte ved den danske ambassade i Kabul er på egen hånd flygtet med familier - tør ikke vente og stoler ikke på hjælp fra Danmark, fortæller kilde i UM. Pinligt ud over grænser @JeppeKofod #dkpol #dkforsvar",[],2021-08-16 20:28:11
242,VilasHJensen,Journalist på @jyllandsposten | Indlandsredaktionen | Kontakt: vilas.h.jensen@jp.dk & +45 28 40 51 44,,1263,1984,17669,1,Var der overhovedet ét ord om NATO eller USAs allierede i krigen? #dkpol #Afghanistan #dkmedier,"['dkpol', 'Afghanistan', 'dkmedier']",2021-08-16 20:27:43
243,maiakm,"Internetculture, trolls, online hate communities, digital harassment, the manosphere, cybersecurity and digital literacy. Work: Cybernauterne  & Talk Town",Cph,2211,2368,13887,31,"Så @AndersFoghR mener stadig Afghanistan krigen er en succes, der skulle bare mere militær til i @tv2newsdk. Helt absurd mangel på realitet, ansvar og analyse!  20 års fejlslagen og blodig krig kalder på politisk refleksion, ikke at de ansvarlige fordrejer virkeligheden! #dkpol",[],2021-08-16 20:27:39
244,m_thorstensen,"I’m interested in cars, new technology, bitcoin and the space beyond :-) Working as Infrastructure Consultant / Co-owner at extri:co a/s","DK-Denmark, 7500 Holstebro",328,76,787,16,"Imens udenrigstjenesten og det danske forsvar er i gang med en kæmpe indsats for at redde danskere og afghanere ud af Afghanistan, så tog forsvarsministeren lige på et kampagnefremstød på Ærø. Hvad foregår der egentlig i vores regering? #dkpol #dkmedier https://t.co/9ZQjQHePYE",[],2021-08-16 20:27:14
245,tysbjerg,"Næstformand, Dansk Folkeparti
- Faxe Lokalforening 
Jeg interesserer mig for samfundet og politik. Pt. fokus på Gensidig Forsørgerpligt/ samspilsreglerne","Faxe, Danmark",279,67,1130,4,Det kan IKKE betale sig at arbejde hvis du er samlever/ægtefælle med en på pension. Vi modregnes under en gennemsnitsindkomst. Danmark mangler arbejdskraft og arbejdsgivere får et nej tak til ekstra arbejde pga modregningen. Afskaf ydelsesregulering til glæde for alle #dkpol https://t.co/Ss6AeavmIR,[],2021-08-16 20:26:50
246,smurphy210,"📍Journalist, TV2. Tips, tricks og gode jokes: smur@tv2.dk","København, Danmark",251,85,52,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 20:26:40
247,m_thorstensen,"I’m interested in cars, new technology, bitcoin and the space beyond :-) Working as Infrastructure Consultant / Co-owner at extri:co a/s","DK-Denmark, 7500 Holstebro",328,76,787,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 20:26:39
248,annej3012,,"Faaborg-Midtfyn, Danmark",89,23,1904,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 20:25:52
249,PeterGHarboe,,,335,161,574,2,"Forfærdelige billeder fra Afghanistan og meldinger om ufattelige overgreb. Mine tanker går til alle Afghanere og danskere med rødder i Afghanistan. USA og NATO har et kæmpe ansvar for at forhindre en humanitær katastrofe og udrensning af de Afghanere, der har troet på os #dkpol",[],2021-08-16 20:25:39
250,JulianSonne,Guds egen kultur-digitale multigøgler.,"Helsingør, Danmark",345,30,1029,0,"@jespersteinmetz er en fucking joke. Éen lang undskyldning for Biden. 

Ja faktisk, @tv2newsdk egen komiske Ali

#dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-16 20:24:24
251,NorSteffen,"M. Sc chemical engineering

Chairman of Danish European Movement region West Juthland Tweets on foreign, European and Danish politics in Danish and English","Midtjylland, Danmark",510,173,740,0,"Folketingets tidligere formand, Pia Kjærsgaard har i går på Twitter antydet, at ""dommeren havde et horn i siden på Messerschmidt"". Pinligt, at en tidligere formand ikke respekterer tre-regimente læren.
#dkpol #eudk https://t.co/t0lW0lIDSr","['dkpol', 'eudk']",2021-08-16 20:23:13
252,Friksen1997,Journaliststuderende på @dmjx,,248,36,128,0,"Logikken med, at mangel på direkte modstand og hurtig overgivelse skyldes, at befolkningen er pro-taleban leder tankerne hen mod, at vi var pro-tysk under 1940.
#dkpol https://t.co/TcyivmsEtI",['dkpol'],2021-08-16 20:22:45
253,Pedling,,"Copenhagen, Denmark ",91,24,207,0,"Fandt Holger (Danske)...

#Afghanistan #dkpol https://t.co/VRwOxX46fu","['Afghanistan', 'dkpol']",2021-08-16 20:21:55
254,MBrenoeLange,Souschef i pressetjenesten (V). Fang mig på 61625814 eller mads.lange@ft.dk,Holte,960,1350,5733,25,"Mens situationen i Afghanistan henover weekenden løb mere og mere løbsk, var forsvarsminister @Trinebramsen  flittig til at opdatere sociale medier med forskellige gøremål.

»Endelig kan vi gå til koncert igen.«

#dkpol #Afghanistan 

https://t.co/RlWWEFJNxy",[],2021-08-16 20:21:20
255,cruiserlan,"Mortal and ecologically reusable, apart from fiilings in teeth and the aggregated pollution from industrial waste called food and city-air in my body",Earth,3092,1843,222148,5,Jeg kan ikke holde ud at vi lader befolkningen i #Afghanistan i stikken. Billederne fra Kabul lufthavn er hjerteskærende. Troede ikke jeg skulle så et sådant svigt i min levetid. #dkpol,['Afghanistan'],2021-08-16 20:21:07
256,Jesper_Buhl,Oversætter film og laver lyde med computere. Holder nok stadig med LFC. Feminist. Humanist af hjerte og uddannelse. Far til Elna. Han/ham. Fuck fascister.,"København, Danmark",739,1188,24891,84,I anledning af #WorldPride vil jeg bruge dette foto som avatar. @KobenhavnPoliti ville ikke rejse tiltale - for jeg havde jo “provokeret med [min] seksualitet”. #dkmedier ville ikke fortælle historien. #LGBT #dkpol https://t.co/mgNSaFBvM0,['WorldPride'],2021-08-16 20:19:34
257,teddyoesterlin,"Erfaringsramt tidl. komm.chef (IDA, Reg.H., Soc.min.) og journalist (TV2): Det de skriver og det de siger er ikke altid sandt. I dag lykkelig selvstændig.",København,450,229,1014,75,"Stærke sager at se Anders Fogh i News. Han har om nogen ansvaret for den forfejlede krigspolitik, men vil ikke tage skyggen af ansvar. I stedet bortforklaringer, falske analogier, stråmandsargumenter og floskler om frihed og demokrati #dkpol",[],2021-08-16 20:19:32
258,SFpolitik,Socialistisk Folkeparti,Denmark,291,30402,10848,11,"Anders Fogh, USA’s evige og lydigt dikkende lammehale, i @Sorenlippert om Afghanistan. Jeg konstaterer bare, at vejen til Helvede er brolagt med dårlige undskyldninger og bortforklaringer. Netop den statsminister, som trak Danmark ind i den håbløse og udsigtsløse krig #dkpol",[],2021-08-16 20:19:07
259,TueJohansson,Politisk konsulent hos @socialpaed. Fang mig på 2078 3855 / taj@sl.dk,Nørrebro // Kbh,561,692,1006,20,"Mit fødeland er i brand og aldrig har jeg følt mig mere magtesløs💔🇦🇫 Jeg har brug for at se flere ikke-afghanere tilkendegive, at de er klar over, HVOR stor en skuffelse 🇩🇰indsats i Afghanistan har været! Kom nu #dkpol #Kabul",[],2021-08-16 20:19:04
260,JonasHerby,"Har fokus på regulering. T: 2728 2748 / E: herby@cepos.dk.
Podcast-vært:https://t.co/uZR5BPXSHE
Instagram: https://t.co/WLWV8q97O8",Copenhagen,222,2289,12322,0,".@NyeBorgerlige har lanceret ""Stop Frås"" (https://t.co/drMZtsU2tS)
Men uanset hvor mange mia frås i det offentlige, de måtte finde frem til, vil de få at vide, at ""Det er ingenting i det samlede budget!""

Men så skal de huske alkoholikeren, der drikker i det skjulte 👇
#dkpol https://t.co/oLsvxFWucS",['dkpol'],2021-08-16 20:18:35
261,amfoto_dk,"IT-udvikler, fotograf og dykker. Interesser indenfor naturvidenskab og politik",Denmark,162,39,1996,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 20:18:01
262,MathisBerg,"Lektor i idræt, Ph.d. i udd.forskning/krop & lederskab og ansat på KP. Tosset med sport og foreningsliv, direktør i Ajax KBH. Far til to og gift med Louise",Copenhagen,1760,827,5563,22,Flygtningenævnet bør genvurder alle afghanere der har fået afslag på asyl. Sæt igang @mattiastesfaye #dkpol https://t.co/rNFKHIPaP8,['dkpol'],2021-08-16 20:16:57
263,Hojskolerne,"Folkehøjskolernes Forening i Danmark. Nyheder, information og debat om #højskole #dannelse #fællesskab #uddpol #dkkultur","Copenhagen, Denmark",824,1907,3848,3,"Efter 1,5 års undtagelsestilstand er det fantastisk igen at kunne tænke langsigtet. @Hojskolerne vil bidrage med at bygge bro i demokratiet, sikre at flere unge trives &amp; får mod på fremtiden. Velkommen som ny @Kulturmin @AneHalsboe . Vi glæder os til samarbejdet med dig. #dkpol",[],2021-08-16 20:16:57
264,MartinH_DF,"Spidskandidat til kommunevalget på Stevns
Folketingskandidat på Sjælland for DF
Forfatter mm., men er nu allermest glad for at være mand og familiefar 🙏",,301,416,405,1,"Havde her til aften fornøjelsen af at deltage i debat på Cafe Stevnen i Store Heddinge. Cafe Stevnen er et værested for socialt udsatte 🙏 #dkpol
https://t.co/SGNdQhDGFZ",['dkpol'],2021-08-16 20:15:32
265,GamPedersen,"Tovholder for Løkkes politiske netværk. Kompromissøgende politiker optaget af at løse reelle udfordringer.

Fang mig på nikolaj@8januar.dk.","København, Danmark",1034,333,452,0,"Jeg savner virkelig at @AndersFoghR tager sin del af ansvaret i Afghanistan. At der blev indført demokrati i Tyskland og Japan efter WW2, er intet argument for at vi militært kan indføre demokrati i et land med en helt anden politisk kultur. Den lektie SKAL vi lære. #dkpol https://t.co/7Ot7jVYXx4",['dkpol'],2021-08-16 20:15:32
266,t_r_s_hj,Sailing Senior. Living Out Loud. Entrepreneur. Freedom First.,,299,33,1403,0,"@PernilleSnnich2 Vi erkender at være under ledelse af næsten direkte fra skolebænken …..men ser vi ikke også det konstant…?, særlig denne weekend #dkpol",['dkpol'],2021-08-16 20:15:32
267,emmaehei,27-årig evighedsstuderende med et bankende hjerte for boybands og coronavacciner. The usual stuff 🌵,Denmark,447,79,757,117,"Tidligere ansatte ved den danske ambassade i Kabul er på egen hånd flygtet med familier - tør ikke vente og stoler ikke på hjælp fra Danmark, fortæller kilde i UM. Pinligt ud over grænser @JeppeKofod #dkpol #dkforsvar",[],2021-08-16 20:15:21
268,DOppenheuser,Far til 3 skønne unger. Er her primært for lidt FCK debat og for lidt news,"København, Danmark",312,48,336,69,"2 uger siden: 

Jeppe var på ferie mens Jægerkorpset og angiveligt også FE tryglede om evakueringsplaner, men blev ignoreret. For et årti siden mistede Lene Espersen posten som udenrigsminister for ikke at droppe ferien for et møde i Arktisk Råd. #dkpol 
https://t.co/mg4B1Ry42w",[],2021-08-16 20:15:19
269,linnebjerg,"Har solgt huset og smuttet fra de faste rammer.
Nu leger konen og jeg kropar på vores egen kro på Omø. 
Jeg elsker Liverpool, Brøndby og er elendig til nutids R",Vordingborg,382,955,17281,0,"Alle de våben, alt den ammunition og det flyvevåben som Biden fortæller at USA har sørget for at det afghanske militær rådede over...
Råder Taliban nu over det..!?
#Afghanistan #dkpol","['Afghanistan', 'dkpol']",2021-08-16 20:15:09
270,MSanganee,|Socialists organize✊🏽|Rapper|Desi,Copenhagen,196,62,355,0,"Det eneste jeg hører Joe Biden sige er, at han skal bruge pengene og soldaterne fra Afghanistan på en kold krig mod Kina. Og nåja, så bebrejder han afghanerne for ikke at kæmpe imod, uden at undskylde 20 års krig #dkpol #dkmedier","['dkpol', 'dkmedier']",2021-08-16 20:15:05
